"id"	"length"	"DP1"	"DP2"	"DW1"	"DW2"	"NP1"	"NP2"	"NW1"	"NW2"	"H2O_DMSO_1"	"H2O_DMSO_2"	"H2O_DMSO_3"	"H2O_Nutlin_1"	"H2O_Nutlin_2"	"H2O_Nutlin_3"	"Peg_6_DMSO_1"	"Peg_6_DMSO_2"	"Peg6_DMSO_3"	"Peg6_Nutlin_1"	"Peg6_Nutlin_2"	"Peg6_Nutlin_3"	"gene"	"a_type"	"a_num"	"accession"	"sums"	"normalized_sums"
"NM_007254_PNKP"	1731	1022	954	836	989	883	903	842	1520	710	649	1445	759	621	1511	808	989	1445	817	804	1676	"PNKP"	"NM"	"007254"	"NM_007254"	20183	11.6597342576545
"NR_148381_PNKY"	1560	1	3	3	0	3	0	3	2	3	1	1	3	4	3	1	2	9	3	4	11	"PNKY"	"NR"	"148381"	"NR_148381"	60	0.0384615384615385
"NM_173516_PNLDC1"	1941	33	30	18	34	25	18	27	27	6	5	6	9	10	4	9	9	1	17	13	13	"PNLDC1"	"NM"	"173516"	"NM_173516"	314	0.161772282328697
"NM_000936_PNLIP"	1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	"PNLIP"	"NM"	"000936"	"NM_000936"	1	0.000674308833445718
"NM_001303135_PNLIPRP1"	1490	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	"PNLIPRP1"	"NM"	"001303135"	"NM_001303135"	1	0.000671140939597315
"NM_005396_PNLIPRP2"	1482	0	0	3	0	3	1	1	0	0	2	4	2	2	6	0	0	2	0	2	8	"PNLIPRP2"	"NM"	"005396"	"NM_005396"	36	0.0242914979757085
"NM_001011709_PNLIPRP3"	2373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	"PNLIPRP3"	"NM"	"001011709"	"NM_001011709"	2	0.000842815002107038
"NM_006029_PNMA1"	2602	893	941	692	822	1263	1167	725	882	404	404	1124	561	431	1244	558	652	1365	530	641	1447	"PNMA1"	"NM"	"006029"	"NM_006029"	16746	6.43581860107609
"NM_007257_PNMA2"	4730	14	11	12	10	17	14	8	16	19	4	8	25	12	23	25	5	35	15	11	18	"PNMA2"	"NM"	"007257"	"NM_007257"	302	0.0638477801268499
"NM_001282535_PNMA3"	3561	1	0	1	3	3	3	2	0	0	1	6	0	1	4	0	1	5	1	0	5	"PNMA3"	"NM"	"001282535"	"NM_001282535"	37	0.0103903397921932
"NM_001184924_PNMA5"	3188	2	3	1	0	1	5	3	3	0	0	1	0	0	5	1	0	1	0	0	3	"PNMA5"	"NM"	"001184924"	"NM_001184924"	29	0.00909661229611041
"NM_032882_PNMA6A"	2278	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"PNMA6A"	"NM"	"032882"	"NM_032882"	2	0.000877963125548727
"NM_001351293_PNMA6E"	2555	1	1	2	2	9	6	5	6	8	5	4	6	4	1	5	7	3	6	3	3	"PNMA6E"	"NM"	"001351293"	"NM_001351293"	87	0.0340508806262231
"NM_001354980_PNMA6F"	3294	1	0	0	2	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	"PNMA6F"	"NM"	"001354980"	"NM_001354980"	10	0.00303582270795386
"NM_001103149_PNMA8A"	3491	1	0	1	0	1	0	2	1	0	0	2	0	0	5	2	0	2	0	1	1	"PNMA8A"	"NM"	"001103149"	"NM_001103149"	19	0.00544256659982813
"NM_020709_PNMA8B"	4677	1	2	5	6	2	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	"PNMA8B"	"NM"	"020709"	"NM_020709"	21	0.00449005772931366
"NM_002686_PNMT"	958	1	1	5	2	6	2	1	4	3	0	1	1	0	4	2	0	1	4	0	2	"PNMT"	"NM"	"002686"	"NM_002686"	40	0.0417536534446764
"NM_002687_PNN"	3537	2683	2713	2297	2601	2638	2276	2501	1570	4378	6227	25397	6881	6497	28483	5105	8478	24413	5793	8458	24885	"PNN"	"NM"	"002687"	"NM_002687"	174274	49.2716991800961
"NM_020143_PNO1"	2242	939	924	723	815	1333	944	831	469	1349	1310	2018	1511	1117	1981	1677	1736	2826	1338	1653	2388	"PNO1"	"NM"	"020143"	"NM_020143"	27882	12.4362176628011
"NM_001284244_PNOC"	1004	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	2	"PNOC"	"NM"	"001284244"	"NM_001284244"	9	0.00896414342629482
"NM_000270_PNP"	2421	2374	2570	1798	2097	3679	2928	2233	2201	1997	3176	5821	2055	2406	5995	2528	4333	8095	1953	3619	7023	"PNP"	"NM"	"000270"	"NM_000270"	68881	28.4514663362247
"NM_173676_PNPLA1"	2367	6	4	3	5	5	7	5	1	29	5	20	40	4	27	32	5	23	35	5	46	"PNPLA1"	"NM"	"173676"	"NM_173676"	307	0.129700042247571
"NM_020376_PNPLA2"	2414	1860	1941	1381	1740	2231	2216	1574	2926	2259	1668	5550	2260	1480	6402	2939	2283	6393	2533	1877	6495	"PNPLA2"	"NM"	"020376"	"NM_020376"	58008	24.029826014913
"NM_025225_PNPLA3"	2753	152	168	127	106	163	141	154	155	27	47	88	31	62	102	30	72	106	48	79	101	"PNPLA3"	"NM"	"025225"	"NM_025225"	1959	0.711587359244461
"NM_001142389_PNPLA4"	2752	129	156	88	117	210	170	103	98	259	184	446	313	143	433	328	252	680	297	219	541	"PNPLA4"	"NM"	"001142389"	"NM_001142389"	5166	1.87718023255814
"NM_138814_PNPLA5"	2540	126	134	86	109	108	130	90	135	43	71	94	43	86	104	25	94	99	32	133	110	"PNPLA5"	"NM"	"138814"	"NM_138814"	1852	0.729133858267716
"NM_001166114_PNPLA6"	4371	2219	2350	1673	2188	2846	2676	1831	3312	1699	1493	4793	1888	1658	5482	2007	2119	4917	2066	2164	5201	"PNPLA6"	"NM"	"001166114"	"NM_001166114"	54582	12.487302676733
"NM_001098537_PNPLA7"	4675	48	53	48	80	41	46	46	104	62	16	96	82	15	75	75	29	49	95	9	103	"PNPLA7"	"NM"	"001098537"	"NM_001098537"	1172	0.250695187165775
"NM_001256010_PNPLA8"	4396	429	354	335	373	561	366	409	156	1013	704	1644	1287	703	1596	1451	1066	2203	1062	951	1783	"PNPLA8"	"NM"	"001256010"	"NM_001256010"	18446	4.19608735213831
"NM_018129_PNPO"	3417	2254	2333	1696	1991	3308	2489	1789	1935	722	1128	1964	713	1084	1968	816	1483	2873	714	1639	2393	"PNPO"	"NM"	"018129"	"NM_018129"	35292	10.3283582089552
"NM_033109_PNPT1"	4549	1433	1375	1159	1330	2009	1334	1320	567	859	1782	3965	1242	1618	4167	1188	2412	4306	1132	2361	3837	"PNPT1"	"NM"	"033109"	"NM_033109"	39396	8.66036491536602
"NM_006813_PNRC1"	2092	250	280	225	227	424	319	223	283	2129	986	4078	2373	870	3693	3038	1360	4795	2072	1172	4544	"PNRC1"	"NM"	"006813"	"NM_006813"	33341	15.9373804971319
"NM_017761_PNRC2"	2397	1587	1479	1243	1416	2105	1493	1513	646	2456	2294	5223	3396	2217	5397	3459	3325	6887	2661	3165	5958	"PNRC2"	"NM"	"017761"	"NM_017761"	57920	24.1635377555277
"NM_015426_POC1A"	1936	554	565	406	533	744	632	505	699	246	472	913	268	390	887	277	635	1258	293	625	1160	"POC1A"	"NM"	"015426"	"NM_015426"	12062	6.23037190082645
"NR_037659_POC1B"	2872	212	197	160	164	262	186	198	99	257	224	456	412	201	539	366	333	714	301	307	616	"POC1B"	"NR"	"037659"	"NR_037659"	6204	2.16016713091922
"NR_146294_POC1B-AS1"	1662	23	24	21	29	42	30	28	27	16	5	11	14	4	17	8	10	22	13	10	20	"POC1B-AS1"	"NR"	"146294"	"NR_146294"	374	0.22503008423586
"NM_001199781_POC1B-GALNT4"	5280	242	240	201	221	364	229	188	117	147	127	269	182	198	290	188	222	336	163	229	349	"POC1B-GALNT4"	"NM"	"001199781"	"NM_001199781"	4502	0.852651515151515
"NM_152408_POC5"	1960	395	337	301	330	475	298	359	133	116	395	613	155	343	656	169	563	771	150	561	749	"POC5"	"NM"	"152408"	"NM_152408"	7869	4.01479591836735
"NM_153703_PODN"	3171	0	1	0	1	0	0	1	0	0	1	1	2	0	0	0	1	1	1	0	3	"PODN"	"NM"	"153703"	"NM_153703"	13	0.00409965310627562
"NM_001146255_PODNL1"	3040	31	40	25	34	39	31	34	51	2	9	7	11	7	27	7	17	17	11	12	13	"PODNL1"	"NM"	"001146255"	"NM_001146255"	425	0.139802631578947
"NM_005397_PODXL"	5890	1641	1790	1265	1602	2320	1965	1604	1745	1036	1211	2719	1626	1629	3128	1453	1876	2824	1393	2002	3140	"PODXL"	"NM"	"005397"	"NM_005397"	37969	6.44634974533107
"NM_015720_PODXL2"	2175	12	13	6	10	17	12	5	18	1	4	7	0	2	1	0	1	10	3	6	4	"PODXL2"	"NM"	"015720"	"NM_015720"	132	0.0606896551724138
"NM_024921_POF1B"	3863	8	14	10	5	13	10	14	6	22	17	17	33	13	14	36	24	18	24	16	14	"POF1B"	"NM"	"024921"	"NM_024921"	328	0.0849081025110018
"NM_015352_POFUT1"	5226	1740	1752	1279	1586	2525	1927	1461	1506	1093	1592	4194	1420	2040	4586	1306	2172	4670	1219	2526	4818	"POFUT1"	"NM"	"015352"	"NM_015352"	45412	8.68962877918102
"NM_133635_POFUT2"	2861	748	714	521	701	965	781	604	781	918	787	3112	1108	842	3564	1220	1087	3174	1158	1086	3472	"POFUT2"	"NM"	"133635"	"NM_133635"	27343	9.55714785040196
"NM_017542_POGK"	5738	2216	2171	1634	2022	3181	2265	1820	1463	1068	1228	1352	1532	1158	1358	1342	1753	1616	1284	1689	1619	"POGK"	"NM"	"017542"	"NM_017542"	33771	5.88550017427675
"NM_152305_POGLUT1"	3507	520	427	349	469	679	466	450	218	516	511	2328	949	663	2881	729	715	2590	809	878	2890	"POGLUT1"	"NM"	"152305"	"NM_152305"	20037	5.71343028229256
"NM_024089_POGLUT2"	2029	130	131	101	125	237	155	113	91	34	176	582	66	247	769	60	245	728	55	333	733	"POGLUT2"	"NM"	"024089"	"NM_024089"	5111	2.51897486446525
"NM_001363502_POGLUT3"	3839	669	631	484	598	912	611	561	374	531	950	2290	903	1158	2598	740	1283	2603	650	1553	2673	"POGLUT3"	"NM"	"001363502"	"NM_001363502"	22772	5.93175306069289
"NM_207171_POGZ"	6153	2513	2664	1955	2306	3331	2581	2343	2258	1785	1820	5210	2330	1808	6413	2193	2642	5304	1987	2246	6090	"POGZ"	"NM"	"207171"	"NM_207171"	59779	9.71542337071347
"NM_016937_POLA1"	5468	2232	2201	1886	1985	2987	2142	1991	1166	414	1642	1648	536	1554	1661	560	2537	2148	489	2459	2084	"POLA1"	"NM"	"016937"	"NM_016937"	34322	6.27688368690563
"NM_002689_POLA2"	3544	1010	1023	743	946	1331	1155	873	986	64	575	695	74	549	607	78	852	992	90	825	932	"POLA2"	"NM"	"002689"	"NM_002689"	14400	4.06320541760722
"NM_002690_POLB"	1290	346	299	234	291	556	358	298	188	538	471	1424	624	414	1440	639	636	1898	604	652	1722	"POLB"	"NM"	"002690"	"NM_002690"	13632	10.5674418604651
"NM_002691_POLD1"	3436	2701	2873	2170	2630	3098	2966	2305	4095	830	1859	2727	856	1567	2896	884	2571	3135	956	2332	3265	"POLD1"	"NM"	"002691"	"NM_002691"	46716	13.5960419091967
"NM_006230_POLD2"	1631	2686	2962	2028	2551	3919	3546	2258	3587	1711	3024	5150	1492	2547	5399	1833	4257	6823	1757	3691	6060	"POLD2"	"NM"	"006230"	"NM_006230"	67281	41.2513795217658
"NM_006591_POLD3"	3787	750	821	593	729	1056	831	755	453	355	1020	1471	468	904	1565	467	1499	1780	396	1340	1784	"POLD3"	"NM"	"006591"	"NM_006591"	19037	5.02693424874571
"NM_021173_POLD4"	1693	284	337	230	290	415	382	248	437	702	169	351	663	149	378	828	260	459	821	230	423	"POLD4"	"NM"	"021173"	"NM_021173"	8056	4.75841701122268
"NM_015584_POLDIP2"	2670	2084	2378	1603	1992	3194	2671	1859	2189	1990	2594	3862	2290	2255	3904	2367	3763	5036	2216	3235	4669	"POLDIP2"	"NM"	"015584"	"NM_015584"	56151	21.0303370786517
"NM_032311_POLDIP3"	3362	1924	2229	1547	1956	2769	2412	1726	1946	1721	2060	4647	1901	1874	4424	1990	3015	5474	1818	2746	5045	"POLDIP3"	"NM"	"032311"	"NM_032311"	53224	15.8310529446758
"NM_006231_POLE"	8005	8618	8728	7116	8479	9057	8106	7351	10544	1615	4598	8024	2090	4895	9742	1804	7041	7234	2020	6228	9295	"POLE"	"NM"	"006231"	"NM_006231"	132585	16.5627732667083
"NM_002692_POLE2"	1692	494	406	349	377	628	397	341	180	99	548	598	130	509	707	120	846	905	97	733	744	"POLE2"	"NM"	"002692"	"NM_002692"	9208	5.44208037825059
"NM_017443_POLE3"	2190	2069	2197	1638	1931	3262	2648	1885	1517	2551	3833	5675	2703	3001	5200	3231	5215	7358	2428	4501	6640	"POLE3"	"NM"	"017443"	"NM_017443"	69483	31.727397260274
"NM_019896_POLE4"	1097	103	118	112	122	171	179	109	71	206	159	330	177	108	318	187	197	524	242	195	348	"POLE4"	"NM"	"019896"	"NM_019896"	3976	3.62443026435734
"NM_002693_POLG"	4448	3380	3557	2642	3222	4102	3839	2916	3972	1582	2130	5222	2091	2017	5612	1897	3090	4857	1979	2644	5670	"POLG"	"NM"	"002693"	"NM_002693"	66421	14.9327787769784
"NM_007215_POLG2"	1582	678	644	524	634	810	729	635	458	665	534	1837	736	626	2229	705	771	1850	734	756	2222	"POLG2"	"NM"	"007215"	"NM_007215"	18777	11.8691529709229
"NM_006502_POLH"	8412	1288	1350	908	1094	1827	1218	2058	1603	453	622	1881	979	993	2020	703	1091	1895	909	1430	2374	"POLH"	"NM"	"006502"	"NM_006502"	26696	3.1735615786971
"NM_001351632_POLI"	5963	326	344	310	286	434	287	349	129	275	309	1038	435	394	1328	363	461	1151	416	580	1298	"POLI"	"NM"	"001351632"	"NM_001351632"	10513	1.76303873888982
"NM_016218_POLK"	10592	713	547	542	525	739	460	622	279	247	492	617	401	514	769	327	732	761	289	760	725	"POLK"	"NM"	"016218"	"NM_016218"	11061	1.04427870090634
"NM_001308382_POLL"	1636	470	518	356	464	629	607	485	584	254	219	616	239	264	658	291	317	733	294	340	709	"POLL"	"NM"	"001308382"	"NM_001308382"	9047	5.5299511002445
"NM_013284_POLM"	2806	591	617	451	586	685	609	464	791	152	242	468	228	297	584	192	361	532	211	359	610	"POLM"	"NM"	"013284"	"NM_013284"	9030	3.21810406272274
"NM_181808_POLN"	3253	239	231	191	196	266	236	177	201	83	89	99	98	90	97	97	144	138	91	122	118	"POLN"	"NM"	"181808"	"NM_181808"	3003	0.923147863510606
"NM_199420_POLQ"	8757	2402	2303	2057	2149	2754	1993	2257	1008	170	1084	1209	279	1334	1578	269	1832	1206	261	1852	1361	"POLQ"	"NM"	"199420"	"NM_199420"	29358	3.35251798561151
"NM_015425_POLR1A"	12480	6239	6607	4743	5690	8683	7015	5591	6468	2206	3124	4181	2270	3155	4431	2622	5055	4339	2557	4377	5115	"POLR1A"	"NM"	"015425"	"NM_015425"	94468	7.56955128205128
"NM_001282772_POLR1B"	5061	2877	2818	2219	2551	4241	3107	2638	1736	1163	2019	2434	1510	1771	2697	1457	3028	3252	1327	2668	3113	"POLR1B"	"NM"	"001282772"	"NM_001282772"	48626	9.60798261213199
"NM_203290_POLR1C"	1270	1472	1560	1105	1265	2087	1616	1285	1070	2414	1973	5502	2323	1755	6676	2883	2796	6353	2758	2418	6550	"POLR1C"	"NM"	"203290"	"NM_203290"	55861	43.9850393700787
"NM_015972_POLR1D"	692	737	745	595	634	1178	855	596	591	1526	1298	2724	1569	985	2727	1905	1722	3540	1651	1525	3031	"POLR1D"	"NM"	"015972"	"NM_015972"	30134	43.5462427745665
"NM_022490_POLR1E"	1855	1705	1689	1395	1624	2442	1966	1468	1212	753	1243	1507	843	1062	1715	886	1710	1878	754	1595	1796	"POLR1E"	"NM"	"022490"	"NM_022490"	29243	15.7644204851752
"NM_000937_POLR2A"	13494	15950	16958	11979	14718	21568	17834	13397	20320	5562	7993	11426	6257	7345	11328	7115	12737	11266	6856	10383	13646	"POLR2A"	"NM"	"000937"	"NM_000937"	244638	18.1293908403735
"NM_000938_POLR2B"	3785	4315	4081	3572	3653	6570	4330	3870	1609	3023	6293	10389	4079	5664	11532	4055	9165	12220	3617	8198	11929	"POLR2B"	"NM"	"000938"	"NM_000938"	122164	32.2758256274769
"NM_032940_POLR2C"	1764	1825	2054	1505	1742	2890	2093	1771	1919	2001	2390	4806	1980	1830	5065	2302	3332	6757	2047	2986	5874	"POLR2C"	"NM"	"032940"	"NM_032940"	57169	32.4087301587302
"NM_004805_POLR2D"	5038	2054	2078	1461	1844	3165	2225	1731	1373	904	1617	2670	1260	1531	2605	1177	2361	3287	1135	2410	3345	"POLR2D"	"NM"	"004805"	"NM_004805"	40233	7.98590710599444
"NM_002695_POLR2E"	2854	3634	4118	2558	3579	5230	4993	3220	5158	2381	3954	6231	2225	3134	6415	2701	5327	8388	2562	4669	7131	"POLR2E"	"NM"	"002695"	"NM_002695"	87608	30.6965662228451
"NM_021974_POLR2F"	2070	765	895	558	731	1166	1141	655	844	639	879	2541	481	636	2498	682	1272	3441	687	1141	2612	"POLR2F"	"NM"	"021974"	"NM_021974"	24264	11.7217391304348
"NM_002696_POLR2G"	791	977	1004	733	822	1609	1364	920	778	1249	1401	3574	1001	1090	3641	1460	1972	5437	1283	1750	4226	"POLR2G"	"NM"	"002696"	"NM_002696"	36291	45.8798988621997
"NM_001278698_POLR2H"	946	1235	1346	978	1197	1909	1523	1229	1101	1720	1921	4261	1649	1563	4272	1948	2833	6359	1717	2394	5435	"POLR2H"	"NM"	"001278698"	"NM_001278698"	46590	49.2494714587738
"NM_006233_POLR2I"	443	363	443	243	352	497	549	284	528	392	410	1005	361	383	1217	334	581	1600	483	559	1207	"POLR2I"	"NM"	"006233"	"NM_006233"	11791	26.6162528216704
"NR_163857_POLR2J"	965	493	573	338	547	758	787	418	731	1076	1114	1926	825	859	2076	1079	1454	2680	1064	1272	2251	"POLR2J"	"NR"	"163857"	"NR_163857"	22321	23.1305699481865
"NM_032959_POLR2J2"	1993	746	820	636	752	733	657	654	992	596	612	807	563	564	1124	625	837	1237	669	744	1150	"POLR2J2"	"NM"	"032959"	"NM_032959"	15518	7.78625188158555
"NM_001097615_POLR2J3"	1680	740	827	586	721	725	703	610	977	630	622	1102	601	607	1325	646	874	1425	695	760	1300	"POLR2J3"	"NM"	"001097615"	"NM_001097615"	16476	9.80714285714286
"NR_003655_POLR2J4"	6511	666	693	451	629	663	697	551	854	694	575	1127	684	537	1335	695	833	1410	777	718	1277	"POLR2J4"	"NR"	"003655"	"NR_003655"	15866	2.43679926278605
"NM_005034_POLR2K"	947	622	578	511	489	1020	592	528	236	1255	1084	2882	1304	884	2797	1551	1517	4223	1341	1391	3551	"POLR2K"	"NM"	"005034"	"NM_005034"	28356	29.9429778247096
"NM_021128_POLR2L"	876	1751	2168	1308	1778	2689	2694	1491	2745	1829	2253	3429	1594	1779	4392	1946	3029	6029	1887	2691	4594	"POLR2L"	"NM"	"021128"	"NM_021128"	52076	59.4474885844749
"NM_015532_POLR2M"	4114	1065	944	757	887	1491	1042	871	412	803	992	1699	1052	972	1754	1048	1427	2412	958	1488	2122	"POLR2M"	"NM"	"015532"	"NM_015532"	24196	5.88138065143413
"NM_007055_POLR3A"	6610	2367	2341	1783	2135	3269	2685	2085	1841	1174	1649	3431	1301	1621	3691	1451	2431	3999	1227	2116	3873	"POLR3A"	"NM"	"007055"	"NM_007055"	46470	7.03025718608169
"NM_018082_POLR3B"	4183	605	676	436	548	974	635	515	340	184	303	488	254	239	531	228	469	600	240	441	598	"POLR3B"	"NM"	"018082"	"NM_018082"	9304	2.22424097537652
"NM_006468_POLR3C"	3776	987	943	777	933	1161	896	855	809	578	897	1448	768	887	1583	690	1345	1608	696	1234	1577	"POLR3C"	"NM"	"006468"	"NM_006468"	20672	5.47457627118644
"NM_001722_POLR3D"	5336	1171	1180	897	1175	1658	1219	954	955	723	741	1102	957	743	1135	860	1138	1323	929	948	1320	"POLR3D"	"NM"	"001722"	"NM_001722"	21128	3.95952023988006
"NM_018119_POLR3E"	7380	1486	1679	1154	1434	1945	1792	1236	1702	1113	1085	2203	1310	1041	2508	1420	1688	2534	1390	1518	2537	"POLR3E"	"NM"	"018119"	"NM_018119"	32775	4.44105691056911
"NM_006466_POLR3F"	2156	354	309	291	356	543	363	334	149	252	546	852	385	392	1083	342	709	1029	294	597	1017	"POLR3F"	"NM"	"006466"	"NM_006466"	10197	4.72959183673469
"NM_006467_POLR3G"	3288	1196	1014	953	1065	1635	969	1121	336	683	1633	2972	966	1751	3513	932	2382	3960	749	2365	3689	"POLR3G"	"NM"	"006467"	"NM_006467"	33884	10.3053527980535
"NM_032305_POLR3GL"	1178	89	116	53	111	165	124	105	60	366	142	658	387	122	748	436	206	1067	386	228	772	"POLR3GL"	"NM"	"032305"	"NM_032305"	6341	5.38285229202037
"NM_001282885_POLR3H"	4172	2886	3077	2106	2837	3918	3657	2547	3760	2973	2435	5784	2953	2181	5914	3252	3451	6429	3266	3158	6031	"POLR3H"	"NM"	"001282885"	"NM_001282885"	72615	17.4053211888782
"NM_016310_POLR3K"	1372	422	477	329	401	645	550	421	397	294	497	781	256	383	781	295	633	1176	294	601	871	"POLR3K"	"NM"	"016310"	"NM_016310"	10504	7.65597667638484
"NM_005035_POLRMT"	3771	4133	4371	3169	4036	5217	5281	3521	5893	1822	2435	7231	1759	2396	7605	2057	3627	7773	2256	3285	7280	"POLRMT"	"NM"	"005035"	"NM_005035"	85147	22.5794219040042
"NM_172020_POM121"	5481	6358	6955	4687	6297	9112	7879	5820	8526	4095	4628	10807	5476	5360	10861	5565	6685	9534	5032	6999	11636	"POM121"	"NM"	"172020"	"NM_172020"	142312	25.9646049990878
"NM_001099415_POM121C"	5867	7689	8527	5660	7447	10805	9398	6911	10391	4889	5091	12384	6414	6239	12371	6551	7539	10908	5996	7983	13353	"POM121C"	"NM"	"001099415"	"NM_001099415"	166546	28.3869098346685
"NR_024593_POM121L10P"	9547	211	229	153	226	264	248	205	294	165	106	348	186	111	323	200	140	328	254	137	342	"POM121L10P"	"NR"	"024593"	"NR_024593"	4470	0.468209908871897
"NM_182595_POM121L12"	1293	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	"POM121L12"	"NM"	"182595"	"NM_182595"	2	0.00154679040989946
"NR_024591_POM121L1P"	3995	116	123	67	101	134	117	84	112	87	72	196	120	60	194	132	100	151	111	80	180	"POM121L1P"	"NR"	"024591"	"NR_024591"	2337	0.584981226533166
"NM_033482_POM121L2"	3170	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	"POM121L2"	"NM"	"033482"	"NM_033482"	3	0.000946372239747634
"NR_024592_POM121L4P"	2167	1	4	2	4	9	2	7	4	0	0	2	0	1	0	0	0	0	0	1	0	"POM121L4P"	"NR"	"024592"	"NR_024592"	37	0.0170742962621135
"NR_024583_POM121L8P"	7712	95	121	95	99	102	117	88	121	60	44	197	56	55	194	100	47	202	87	53	229	"POM121L8P"	"NR"	"024583"	"NR_024583"	2162	0.280342323651452
"NR_003714_POM121L9P"	5224	58	63	51	58	81	74	57	70	40	33	142	50	32	104	51	42	135	59	35	141	"POM121L9P"	"NR"	"003714"	"NR_003714"	1376	0.263399693721286
"NM_000939_POMC"	1127	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	0	2	"POMC"	"NM"	"000939"	"NM_000939"	7	0.0062111801242236
"NM_017739_POMGNT1"	2736	1576	1644	1113	1502	2088	1775	1300	1634	1997	1310	4590	2332	1392	4418	2349	1966	5048	2214	1816	5136	"POMGNT1"	"NM"	"017739"	"NM_017739"	47200	17.2514619883041
"NM_032806_POMGNT2"	2547	682	681	491	638	941	851	541	890	476	507	1407	567	543	1435	518	716	1825	507	730	1727	"POMGNT2"	"NM"	"032806"	"NM_032806"	16673	6.54613270514331
"NM_032237_POMK"	1868	1847	1967	1415	1715	2544	2099	1596	1499	126	215	91	97	309	80	127	334	114	135	390	115	"POMK"	"NM"	"032237"	"NM_032237"	16815	9.00160599571734
"NM_015932_POMP"	1338	1775	1643	1401	1569	2834	1770	1669	514	2587	2836	5848	2639	2428	6250	3068	3774	9209	2869	3876	7150	"POMP"	"NM"	"015932"	"NM_015932"	65709	49.109865470852
"NM_001353200_POMT1"	2651	424	430	375	411	482	399	400	553	382	285	1651	462	373	1998	458	415	1659	510	392	1847	"POMT1"	"NM"	"001353200"	"NM_001353200"	13906	5.245567710298
"NM_013382_POMT2"	4874	960	1113	896	996	1177	1012	892	1187	690	820	2695	883	852	3146	858	1172	2782	870	1045	3112	"POMT2"	"NM"	"013382"	"NM_013382"	27158	5.57201477226098
"NM_012230_POMZP3"	3104	970	953	609	822	1301	1216	837	1381	491	517	952	515	421	1005	600	752	1268	617	747	1227	"POMZP3"	"NM"	"012230"	"NM_012230"	17201	5.54155927835052
"NM_000446_PON1"	2393	19	10	7	15	13	10	9	6	4	1	19	10	2	13	6	2	15	6	2	14	"PON1"	"NM"	"000446"	"NM_000446"	183	0.0764730463852904
"NM_000305_PON2"	1610	546	568	453	499	692	537	468	237	1014	884	5409	1502	1098	6544	1344	1254	6491	1359	1385	6320	"PON2"	"NM"	"000305"	"NM_000305"	38604	23.9776397515528
"NM_000940_PON3"	1191	15	10	22	15	43	22	21	12	61	24	132	78	33	115	71	30	167	65	40	140	"PON3"	"NM"	"000940"	"NM_000940"	1116	0.937027707808564
"NM_015029_POP1"	4673	2360	2460	1848	2179	3677	2556	2047	1621	636	1282	1537	835	1231	1684	830	1915	2126	699	1820	1934	"POP1"	"NM"	"015029"	"NM_015029"	35277	7.54911191953777
"NM_006627_POP4"	2554	592	620	417	491	735	653	469	517	337	665	912	396	571	942	387	943	1273	379	816	1108	"POP4"	"NM"	"006627"	"NM_006627"	13223	5.17736883320282
"NM_198202_POP5"	651	471	448	318	456	681	538	400	419	208	472	715	219	382	823	257	593	978	254	599	904	"POP5"	"NM"	"198202"	"NM_198202"	10135	15.568356374808
"NM_005837_POP7"	850	592	715	512	637	973	895	531	862	596	812	1270	555	572	1313	701	1136	1812	631	896	1495	"POP7"	"NM"	"005837"	"NM_005837"	17506	20.5952941176471
"NM_001369919_POPDC2"	1827	24	12	11	18	19	25	15	18	9	8	32	14	11	52	13	8	36	13	7	44	"POPDC2"	"NM"	"001369919"	"NM_001369919"	389	0.212917350848385
"NR_024539_POPDC3"	1389	51	46	47	42	51	52	50	25	118	154	229	162	135	214	132	197	281	152	185	219	"POPDC3"	"NR"	"024539"	"NR_024539"	2542	1.8300935925126
"NM_000941_POR"	2446	1711	1787	1196	1632	2259	2151	1410	2281	2627	1409	6049	2545	1709	7313	2781	2061	6554	3166	2325	6865	"POR"	"NM"	"000941"	"NM_000941"	59831	24.4607522485691
"NM_203474_PORCN"	1743	202	207	172	210	223	207	209	302	210	136	455	262	171	526	228	193	548	281	230	527	"PORCN"	"NM"	"203474"	"NM_203474"	5499	3.15490533562823
"NM_001286666_POSTN"	3119	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	"POSTN"	"NM"	"001286666"	"NM_001286666"	5	0.00160307790958641
"NM_015450_POT1"	3924	530	468	351	382	707	412	484	207	444	566	903	664	539	909	643	824	1135	530	860	1059	"POT1"	"NM"	"015450"	"NM_015450"	12617	3.21534148827727
